date,Value,Geography,Age,Qualification,Year of Arrival,Country of Birth
2011,150,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,295,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,165,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,72,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,578,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,360,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,494,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,520,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Europe: Other Europe: Rest of Europe
2011,786,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Africa: Nigeria
2011,846,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Africa: South Africa
2011,1563,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Africa: Other
2011,198,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Middle East and Asia: China
2011,92,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Middle East and Asia: Bangladesh
2011,1188,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Middle East and Asia: India
2011,392,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Middle East and Asia: Pakistan
2011,1532,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,Middle East and Asia: Other
2011,154,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,The Americas and the Caribbean: Canada
2011,805,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,The Americas and the Caribbean: United States
2011,139,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,The Americas and the Caribbean: Jamaica
2011,437,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,The Americas and the Caribbean: Other
2011,346,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Level 4 qualifications and above,Arrived 2001-2011,"Antarctica, Oceania and other"
2011,452062,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: United Kingdom
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Ireland
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Europe: Other Europe: Rest of Europe
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Africa: Nigeria
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Africa: South Africa
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Africa: Other
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Middle East and Asia: China
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Middle East and Asia: Bangladesh
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Middle East and Asia: India
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Middle East and Asia: Pakistan
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,Middle East and Asia: Other
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,The Americas and the Caribbean: Canada
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,The Americas and the Caribbean: United States
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,The Americas and the Caribbean: Jamaica
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,The Americas and the Caribbean: Other
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Born in the UK,"Antarctica, Oceania and other"
2011,0,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: United Kingdom
2011,14752,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Ireland
2011,1675,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,5403,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,5714,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,880,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,6618,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,3425,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,4853,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,3006,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Europe: Other Europe: Rest of Europe
2011,599,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Africa: Nigeria
2011,1236,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Africa: South Africa
2011,7661,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Africa: Other
2011,619,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Middle East and Asia: China
2011,1912,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Middle East and Asia: Bangladesh
2011,20022,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Middle East and Asia: India
2011,6080,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Middle East and Asia: Pakistan
2011,6174,England and Wales (K04000001),Age 65 and over,Highest level of qualification: Other qualifications,Arrived before 1981,Middle East and Asia: Other
